participantId,category,amount
456,Food,6365.2777446716045
456,Recreation,6659.372878208435
456,Shelter,7445.63731981763
456,Wage,30402.534741665102
457,Food,4238.7944668372165
457,Recreation,1572.626540416052
457,Shelter,5755.511761339131
457,Wage,52530.35114295422
458,Food,3726.246748863617
458,Recreation,6135.930780798284
458,Shelter,5787.778957675542
458,Wage,52157.09013354285
459,Food,6615.583721923586
459,Recreation,6713.2929958593695
459,Shelter,6110.611856694642
459,Wage,71710.9933454303
460,Food,6415.306345845107
460,Recreation,6935.00880498858
460,RentAdjustment,403.5885795393336
460,Shelter,6861.005852168671
460,Wage,38560.70726918879
461,Food,4436.7395584622045
461,Recreation,868.7151713111015
461,Shelter,6457.417272629337
461,Wage,88148.10175836226
462,Food,4522.515750506153
462,Recreation,11087.49781860003
462,Shelter,8382.850409025443
462,Wage,27792.90331639891
463,Food,6172.383021842364
463,Recreation,5154.021229507308
463,Shelter,6222.053564462983
463,Wage,51507.358420446435
464,Food,4604.328260854648
464,Recreation,6991.357966629785
464,RentAdjustment,514.8964588247029
464,Shelter,8753.23980001995
464,Wage,50184.070918980535
465,Food,4067.433887924991
465,Recreation,506.120488375808
465,Shelter,8238.343341195246
465,Wage,51851.38212786081
466,Food,3903.078243994997
466,Recreation,3510.1497400535213
466,Shelter,5793.754364404508
466,Wage,51990.984394105915
467,Food,5565.4282383468335
467,Recreation,7938.461808966595
467,Shelter,6222.053564462983
467,Wage,42709.82688572086
468,Food,6354.960823763856
468,Recreation,4844.245430688096
468,Shelter,6248.087261385423
468,Wage,42108.557086589324
469,Food,4440.43687368262
469,Recreation,6662.674978248747
469,Shelter,6274.120958307861
469,Wage,71857.8224653767
470,Food,4198.543753958716
470,Recreation,565.8594994593101
470,RentAdjustment,581.41923126781
470,Shelter,5232.77308141029
470,Wage,38823.07053309885
471,Food,4464.055891891615
471,RentAdjustment,145.3548078169525
471,Shelter,4796.7086579594325
471,Wage,109178.02809014099
472,Food,4254.099575813577
472,Recreation,10607.275527514823
472,Shelter,8249.85622249257
472,Wage,37076.433699535846
473,Food,3988.7691570087845
473,Recreation,8172.0826629685735
473,Shelter,6326.18835215274
473,Wage,70433.95274077028
474,Food,4507.335744433117
474,Recreation,16.490880826729477
474,Shelter,4651.35385014248
474,Wage,108106.91294184084
475,Food,5091.7742497324225
475,Recreation,6795.074539564417
475,Shelter,5793.754364404508
475,Wage,104690.97160008368
476,Food,4152.749257762774
476,Recreation,5966.092815787926
476,Shelter,5793.754364404508
476,Wage,51660.79335362478
477,Food,6630.685167208895
477,Recreation,5356.1188388234
477,Shelter,6378.255745997618
477,Wage,41507.9056438807
478,Food,5079.3151651104345
478,Recreation,6591.363213750237
478,Shelter,6378.255745997618
478,Wage,70267.78334794685
479,Food,6582.948649434011
479,Recreation,9038.89641850617
479,Shelter,8148.353377056198
479,Wage,28404.167161095957
480,Food,4007.218066567894
480,Recreation,4719.4230778804385
480,Shelter,5793.754364404508
480,Wage,51903.994981995
481,Food,6601.703718552053
481,Recreation,6755.613036344908
481,Shelter,6558.657738046131
481,Wage,35883.76008014542
482,Food,3996.0702033939565
482,Recreation,4807.5003602376155
482,Shelter,5793.754364404508
482,Wage,51547.72727111247
483,Food,4258.788118959202
483,Recreation,4981.387464259428
483,Shelter,5831.996967469884
483,Wage,102661.094381227
484,Food,4031.637091791072
484,Recreation,10036.315677482204
484,Shelter,8249.85622249257
484,Wage,40653.66944652436
485,Food,3823.902928971035
485,Recreation,5203.013048326612
485,Shelter,5831.996967469884
485,Wage,37345.872959271546
486,Food,4047.6955200945113
486,Recreation,3652.0617961382827
486,Shelter,5889.360872067948
486,Wage,36208.24785000078
487,Food,5847.350995678108
487,Recreation,5919.47589901551
487,Shelter,6609.727292523651
487,Wage,68069.29205145077
488,Food,6028.569741559159
488,Recreation,7042.104634166787
488,Shelter,8486.9851967152
488,Wage,29035.504868994216
489,Food,4128.471328528633
489,Recreation,2022.631367972163
489,Shelter,5908.482173600637
489,Wage,88253.8727761559
490,Food,3916.755686859689
490,Recreation,4492.802281039298
490,Shelter,5927.6034751333245
490,Wage,52083.743194681585
491,Food,6100.53721708176
491,Recreation,539.7052790033396
491,RentAdjustment,915.518341772447
491,Shelter,8239.665075952023
491,Wage,65620.64779809133
492,Food,3995.0347277730093
492,Recreation,5788.40359406523
492,Shelter,6664.626412144449
492,Wage,65528.2938160096
493,Food,5927.371667312291
493,Recreation,7695.816523512187
493,Shelter,6664.626412144449
493,Wage,65702.32436079092
494,Food,4469.751206686235
494,RentAdjustment,228.87958544311172
494,Shelter,7553.026319622688
494,Wage,51722.308661649346
495,Food,6177.796523119078
495,Recreation,8210.2939740435
495,Shelter,6690.66010906689
495,Wage,41379.73544615794
496,Food,4176.204367805671
496,Recreation,129.37226084132175
496,Shelter,7324.146734179576
496,Wage,50673.89401423129
497,Food,6235.6243202217465
497,Recreation,9578.938137205885
497,RentAdjustment,1429.2443503313718
497,Shelter,9297.820771401462
497,Wage,36075.8817789784
498,Food,6606.226580526454
498,Recreation,6364.959981621778
498,Shelter,6768.761199834208
498,Wage,40897.49461413275
499,Food,4469.106410556349
499,Recreation,5840.296033414155
499,Shelter,5995.723111843527
499,Wage,102347.29718633804
500,Food,3972.066304653339
500,Recreation,7240.152862103596
500,Shelter,5965.8460781987005
500,Wage,50761.13013767414
501,Food,6228.5315903256005
501,Recreation,9304.00226127203
501,Shelter,8148.353377056198
501,Wage,40099.80587451044
502,Food,6158.543648227324
502,Recreation,7360.762624534437
502,Shelter,6846.862290601524
502,Wage,41485.19516881282
503,Food,6093.266212960466
503,Recreation,9301.900693208492
503,Shelter,8304.749318258126
503,Wage,28454.533110691475
504,Education,1171.1656343569832
504,Food,4105.701450052402
504,Recreation,4980.021461263867
504,Shelter,11367.613761183102
504,Wage,50330.03069044489
505,Education,608.0860728582386
505,Food,6360.379413811357
505,Recreation,8778.31327806083
505,Shelter,11455.874348042636
505,Wage,50345.445759868686
506,Education,608.0860728582386
506,Food,4484.0684441984295
506,Recreation,7140.233249567963
506,Shelter,11472.780919612887
506,Wage,102133.68729069359
507,Education,608.0860728582386
507,Food,4467.768212688772
507,Recreation,8931.60493355829
507,Shelter,11412.59928801016
507,Wage,34203.12720326041
508,Education,1458.2962215809964
508,Food,4300.9341703079435
508,Recreation,11416.909198780533
508,Shelter,12869.846043211324
508,Wage,43443.32885710874
509,Education,76.01075910727982
509,Food,68.40989177639808
509,Wage,2617.419751619969
510,Education,182.28702769762455
510,Food,54.958058976695945
510,Wage,2748.0350802959297
511,Education,1171.1656343569832
511,Food,4270.896982843846
511,Recreation,5249.008346765395
511,Shelter,11412.59928801016
511,Wage,50113.18840795428
512,Education,182.28702769762455
512,Food,60.416148238534575
512,Wage,2374.4467892062667
513,Education,1171.1656343569832
513,Food,4404.669486610653
513,Recreation,4716.821761319409
513,Shelter,11535.429031015154
513,Wage,50131.849373845376
514,Education,76.01075910727982
514,Food,72.12413726863069
514,Wage,2671.8680487248853
515,Education,608.0860728582386
515,Food,5809.257683201398
515,Recreation,5124.221412439468
515,Shelter,11587.508728809016
515,Wage,49134.22956470693
516,Education,608.0860728582386
516,Food,6087.708605579276
516,Recreation,7983.9792280356205
516,Shelter,11587.508728809016
516,Wage,46608.37769568178
517,Education,608.0860728582386
517,Food,6472.291845448432
517,Recreation,4041.8848166259827
517,Shelter,11663.993934939768
517,Wage,46671.12614204881
518,Education,608.0860728582386
518,Food,6411.461414601764
518,Recreation,4486.4175046265245
518,Shelter,11663.993934939768
518,Wage,46430.23196154717
519,Education,608.0860728582386
519,Food,6814.215079102026
519,Recreation,10106.267453058595
519,Shelter,11758.939806985562
519,Wage,36638.54132522071
520,Education,1171.1656343569832
520,Food,4268.240143512033
520,Recreation,5254.870493701888
520,Shelter,11535.429031015154
520,Wage,85483.79926919739
521,Education,608.0860728582386
521,Food,5676.733018475786
521,Recreation,4067.519964290469
521,Shelter,11702.236538005145
521,Wage,44858.07833378845
522,Education,608.0860728582386
522,Food,4378.90824786457
522,Recreation,4533.456151610943
522,Shelter,11575.557915351084
522,Wage,34272.37403473451
523,Education,76.01075910727982
523,Food,47.171807699296366
523,Wage,2458.311993250565
524,Education,1171.1656343569832
524,Food,4059.8719002856083
524,Recreation,4559.798977484586
524,Shelter,11590.35964544856
524,Wage,85614.42218697595
525,Education,1171.1656343569832
525,Food,4026.484031774222
525,Recreation,389.98579965257983
525,Shelter,11590.35964544856
525,Wage,49352.98050707957
526,Education,76.01075910727982
526,Food,71.5304905996026
526,Wage,2396.747717468634
527,Education,608.0860728582386
527,Food,4914.575447443868
527,Recreation,9276.533823933007
527,Shelter,11758.939806985562
527,Wage,43626.50871419131
528,Education,1171.1656343569832
528,Food,4437.917472460635
528,Recreation,28.210459977984286
528,Shelter,11644.87263340708
528,Wage,48934.68129246626
529,Education,608.0860728582386
529,Food,6339.001029827335
529,Recreation,4725.51384542394
529,Shelter,11816.964347201274
529,Wage,95977.92641542025
530,Education,608.0860728582386
530,Food,3750.0410570812405
530,Recreation,8756.300592804851
530,Shelter,11855.206950266649
530,Wage,43406.99052740709
531,Education,1171.1656343569832
531,Food,4753.323010968915
531,Recreation,5160.612506913134
531,Shelter,11644.87263340708
531,Wage,48879.527635058716
532,Education,608.0860728582386
532,Food,4118.226392842785
532,Recreation,6541.76914286365
532,Shelter,11714.187351463073
532,Wage,98578.69333182617
533,Education,608.0860728582386
533,Food,6335.140691114237
533,Recreation,7168.976909574868
533,Shelter,11969.93475946278
533,Wage,43210.96216979419
534,Education,1171.1656343569832
534,Food,4479.593045461961
534,Recreation,6944.382426956714
534,Shelter,11810.082103182182
534,Wage,84983.35980448977
535,Education,608.0860728582386
535,Food,6300.78574122458
535,Recreation,6256.330637828066
535,Shelter,11969.93475946278
535,Wage,83432.34727664822
536,Education,608.0860728582386
536,Food,4303.181978722244
536,Recreation,4154.215883068438
536,Shelter,11810.082103182182
536,Wage,48642.80109211151
537,Education,608.0860728582386
537,Food,6391.675917615976
537,Recreation,9906.208287061643
537,Shelter,12667.567046802244
537,Wage,36410.75473906319
538,Education,608.0860728582386
538,Food,6422.401204114601
538,Recreation,7609.154105488986
538,Shelter,11969.93475946278
538,Wage,83293.83779995174
539,Education,76.01075910727982
539,Food,59.94557204966158
539,Wage,2499.7785242972163
540,Education,204.99912029105582
540,Food,6638.332760369214
540,Recreation,7855.600611764742
540,Shelter,12577.216546131465
540,Wage,36441.93241992795
541,Education,76.01075910727982
541,Food,36.64538065310439
541,Wage,2745.1691778811223
542,Education,608.0860728582386
542,Food,4285.557169751225
542,Recreation,6839.904426676058
542,Shelter,11810.082103182182
542,Wage,84702.42042163078
543,Education,608.0860728582386
543,Food,6228.59836233667
543,Recreation,7973.192409774506
543,Shelter,12161.147774789659
543,Wage,43248.019507990066
544,Education,608.0860728582386
544,Food,6140.867073007733
544,Recreation,5060.1695713546915
544,Shelter,12161.147774789659
544,Wage,82348.74754385793
545,Education,608.0860728582386
545,Food,5699.646468983858
545,Recreation,8079.948984410947
545,Shelter,12161.147774789659
545,Wage,43161.32521876767
546,Education,1171.1656343569832
546,Food,4176.948715723105
546,Recreation,6678.402950006893
546,Shelter,11974.873946482398
546,Wage,83149.11291752405
547,Education,1171.1656343569832
547,Food,5189.177491548569
547,Recreation,3871.4814992741935
547,Shelter,11974.873946482398
547,Wage,83405.74985362052
548,Education,1171.1656343569832
548,Food,4056.6330732830247
548,Recreation,6592.584031753203
548,Shelter,11991.446223687053
548,Wage,83393.10967317068
549,Education,1171.1656343569832
549,Food,5236.097046652393
549,Recreation,4580.942762028118
549,Shelter,11991.446223687053
549,Wage,48822.76419566805
550,Education,204.99912029105582
550,Food,6117.457167631266
550,Recreation,7268.87067943609
550,Shelter,12275.87558398579
550,Wage,42493.337591400574
551,Education,204.99912029105582
551,Food,6376.164951252034
551,Recreation,9093.616321472455
551,Shelter,12275.87558398579
551,Wage,95204.47222499727
552,Education,1171.1656343569832
552,Food,4492.675975786182
552,Recreation,839.2743712916483
552,Shelter,11991.446223687053
552,Wage,96434.33779306881
553,Education,76.01075910727982
553,Food,38.0839231719568
553,Wage,2336.308225008351
554,Education,608.0860728582386
554,Food,5938.477341530775
554,Recreation,5456.810432369284
554,Shelter,12275.87558398579
554,Wage,42267.09225056091
555,Education,608.0860728582386
555,Food,6289.279318721682
555,Recreation,6787.955122902447
555,Shelter,12428.845996247295
555,Wage,41548.21345406731
556,Education,608.0860728582386
556,Food,5660.06291332479
556,Recreation,9855.11018876576
556,Shelter,12428.845996247295
556,Wage,40618.0439495859
557,Education,608.0860728582386
557,Food,6371.495827164585
557,Recreation,6465.364138724132
557,Shelter,12467.08859931267
557,Wage,41016.6535963092
558,Education,76.01075910727982
558,Food,61.95052914077993
558,Wage,2466.103175400531
559,Education,204.99912029105582
559,Food,6347.4503618490935
559,Recreation,7858.981898718787
559,RentAdjustment,791.7396182135493
559,Shelter,13310.07175249582
559,Wage,50788.84982978614
560,Education,608.0860728582386
560,Food,4280.718515419131
560,Recreation,5555.303635147222
560,Shelter,11992.004147485557
560,Wage,48472.34521111915
561,Education,608.0860728582386
561,Food,4155.73040645487
561,Recreation,7654.700569053137
561,Shelter,11992.004147485557
561,Wage,48019.542579327885
562,Education,1171.1656343569832
562,Food,4448.757558372451
562,Recreation,3524.1204235715604
562,Shelter,12060.760941743047
562,Wage,82173.07257386432
563,Education,204.99912029105582
563,Food,8307.516834930384
563,Recreation,7673.39361417488
563,Shelter,15870.680272131161
563,Wage,75571.89057856484
564,Education,1458.2962215809964
564,Food,4257.159499582339
564,Recreation,8480.773709335801
564,Shelter,12914.834545258675
564,Wage,38918.81258549669
565,Education,608.0860728582386
565,Food,6887.166856187253
565,Recreation,8790.477437005271
565,Shelter,15577.564589666445
565,Wage,47832.795108965576
566,Education,608.0860728582386
566,Food,4890.057140661115
566,Recreation,6934.744581398517
566,Shelter,12467.08859931267
566,Wage,41361.83332054377
567,Education,76.01075910727982
567,Food,56.18294607097965
567,Wage,2568.2864761576225
568,Education,25.624890036381977
568,Food,72.68507505652791
568,Wage,2498.984901744594
569,Education,608.0860728582386
569,Food,6393.129814742407
569,Recreation,7699.396541365894
569,Shelter,12467.08859931267
569,Wage,40211.596461816946
570,Education,608.0860728582386
570,Food,4311.867441637351
570,Recreation,11085.433357095146
570,Shelter,12546.91000023717
570,Wage,80919.21367630655
571,Education,608.0860728582386
571,Food,5536.5376548491095
571,Recreation,7237.572788622646
571,Shelter,12546.91000023717
571,Wage,39838.92613457787
572,Education,76.01075910727982
572,Food,68.42343018555356
572,Wage,2552.5278562547555
573,Education,1458.2962215809964
573,Food,6671.564227813843
573,Recreation,6958.09329090904
573,Shelter,12378.730013161801
573,Wage,36213.9487425895
574,Education,76.01075910727982
574,Food,62.76715785910841
574,Wage,2400.8005823477724
575,Education,25.624890036381977
575,Food,56.86457010557817
575,Wage,2350.466244045429
576,Education,608.0860728582386
576,Food,4599.773148937106
576,Recreation,8566.650433807303
576,RentAdjustment,831.1358692507014
576,Shelter,13397.506116721519
576,Wage,52761.32771796006
577,Education,76.01075910727982
577,Food,62.673570038534535
577,Wage,2413.664041584595
578,Education,1171.1656343569832
578,Food,6810.9628910135125
578,Recreation,8386.755840657692
578,Shelter,12150.368603473058
578,Wage,35264.45066607477
579,Food,4391.414941984231
579,Recreation,10138.126524962507
579,Shelter,16374.397017389389
579,Wage,50616.89197219128
580,Food,72.26577063149755
580,Wage,2426.370061080992
581,Food,5864.782320540491
581,Recreation,8394.536543731814
581,Shelter,12546.91000023717
581,Wage,89953.45640361692
582,Food,5962.5769742901375
582,Recreation,6710.7169293153
582,Shelter,12577.216546131465
582,Wage,39678.88551885592
583,Food,6223.616300677249
583,Recreation,5632.93644345211
583,Shelter,12581.8164085088
583,Wage,79605.69857365012
584,Food,4418.693239775955
584,Recreation,2582.8968462225603
584,Shelter,12130.075659799042
584,Wage,79138.08745865262
585,Food,4402.430281902408
585,Recreation,2081.5745049347547
585,Shelter,12150.368603473058
585,Wage,77945.26552461587
586,Food,4277.439335804119
586,Recreation,11.854545764250249
586,Shelter,12150.368603473058
586,Wage,47794.39818902872
587,Food,6239.314565187193
587,Recreation,8664.592168176572
587,Shelter,12581.8164085088
587,Wage,38840.98944791035
588,Food,6199.634770162165
588,Recreation,9605.721902368106
588,Shelter,12581.8164085088
588,Wage,38334.820850532444
589,Food,62.95690204603306
589,Wage,2781.8840524602897
590,Food,3738.9515222551186
590,Recreation,6873.662526383678
590,Shelter,12620.059011574176
590,Wage,38369.76888758443
591,Food,4379.632396026002
591,Recreation,2198.3809566597847
591,Shelter,12150.368603473058
591,Wage,77406.30716020626
592,Food,4393.2638236751645
592,Recreation,4424.824622293224
592,Shelter,12150.368603473058
592,Wage,91801.40576556102
593,Food,6845.184286582145
593,Recreation,6832.519604939636
593,Shelter,12150.368603473058
593,Wage,34451.47265113082
594,Food,4076.66229806881
594,Recreation,5730.758397634735
594,Shelter,12150.368603473058
594,Wage,90475.82057508176
595,Food,79.40190158341844
595,Wage,2434.517613674991
596,Food,4625.674024971558
596,Recreation,9017.183009749535
596,Shelter,17226.53544894982
596,Wage,70227.75401422972
597,Food,6265.674571208395
597,Recreation,3552.521475381704
597,Shelter,12620.059011574176
597,Wage,38407.86200752392
598,Food,4320.349555579429
598,Recreation,6051.495359957284
598,Shelter,12183.770159701571
598,Wage,47654.410626388904
599,Food,57.670926855867506
599,Wage,2685.517835986903
600,Food,6797.910610274399
600,Recreation,8181.3447682176875
600,Shelter,13789.478381903173
600,Wage,55506.967978612505
601,Food,4262.0393569289245
601,Recreation,7752.790086047991
601,Shelter,12620.059011574176
601,Wage,37337.20390507631
602,Food,58.002375642818
602,Wage,2819.2738831399406
603,Food,69.38143625586409
603,Wage,2777.2244145408363
604,Food,54.76537067815095
604,Wage,2709.2104067726855
605,Food,63.99351110483596
605,Wage,2559.806501413364
606,Food,3989.0210873617684
606,Recreation,6138.873901478136
606,Shelter,12620.059011574176
606,Wage,37268.414045938065
607,Food,6411.706788179598
607,Recreation,5513.242402658906
607,Shelter,12773.029423835682
607,Wage,35920.063868263525
608,Food,4471.158988059595
608,Recreation,7540.969196057166
608,Shelter,12773.029423835682
608,Wage,35943.383800472955
609,Food,4304.058991998201
609,Recreation,6297.861921106436
609,Shelter,12183.770159701571
609,Wage,77057.37054551863
610,Food,5701.115685221169
610,Recreation,4638.053175390246
610,Shelter,12773.029423835682
610,Wage,79835.45307750336
611,Food,52.55770191510702
611,Wage,2209.2339769769746
612,Food,5172.4858662392535
612,Recreation,4889.23812992733
612,Shelter,12183.770159701571
612,Wage,73947.77233940957
613,Food,3815.328902896091
613,Recreation,7781.100623484004
613,Shelter,12773.029423835682
613,Wage,35594.337591702206
614,Food,4422.345181808845
614,Recreation,7345.914586646162
614,Shelter,12221.223713389283
614,Wage,46657.853683565445
615,Food,57.81214069657288
615,Wage,2257.90486209794
616,Food,6142.608419019972
616,Recreation,6280.245977697509
616,Shelter,12275.198126199197
616,Wage,35561.47292092778
617,Food,58.796219308235436
617,Wage,2284.020410856662
618,Food,3826.590463132664
618,Recreation,6035.89921795816
618,Shelter,12289.73102307208
618,Wage,46380.21195557677
619,Food,5016.257352308838
619,Recreation,5097.669744398334
619,Shelter,12289.73102307208
619,Wage,46152.287641480856
620,Food,7285.4585898128535
620,Recreation,6435.906723111644
620,Shelter,14251.850203899206
620,Wage,42322.80744230085
621,Food,81.90453685502158
621,Wage,2796.555372645639
622,Food,6786.703632006581
622,Recreation,6581.285062503929
622,Shelter,19471.047395862908
622,Wage,70982.66059080431
623,Food,6559.428425098617
623,Recreation,4527.420433319777
623,Shelter,12359.388247516235
623,Wage,35752.76110370573
624,Food,8306.571312244325
624,Recreation,7407.560159683336
624,Shelter,16001.856232186541
624,Wage,70429.94248585838
625,Food,6600.355240320358
625,Recreation,6398.530120646127
625,Shelter,12359.388247516235
625,Wage,36003.00039199514
626,Food,6995.504905376829
626,Recreation,6479.11745149074
626,Shelter,15820.016956820788
626,Wage,65650.71526763584
627,Food,4471.9608197341695
627,Recreation,3197.0844349088484
627,Shelter,12359.388247516235
627,Wage,74515.45873174167
628,Food,60.28989183404269
628,Wage,2495.670725880778
629,Food,51.524363435186245
629,Wage,2645.585825808351
630,Food,4362.250040300027
630,Recreation,8445.196231093396
630,Shelter,12773.029423835682
630,Wage,72671.56690665038
631,Food,4178.663577258298
631,Recreation,6235.371257337925
631,Shelter,12359.388247516235
631,Wage,45918.1188273719
632,Food,4217.608116909706
632,Recreation,6107.31725186908
632,Shelter,12359.388247516235
632,Wage,73007.81337724916
633,Food,4407.2671963799585
633,Recreation,7828.471423799831
633,Shelter,12378.730013161801
633,Wage,88306.61679431461
634,Food,62.82986439881106
634,Wage,2490.2472014467203
635,Food,3757.8392585091697
635,Recreation,6599.353286413003
635,Shelter,13008.698161191485
635,Wage,78570.75497259376
636,Food,3990.880545416444
636,Recreation,5952.765311674963
636,Shelter,12419.992446539009
636,Wage,45896.43578363939
637,Food,3793.415883510391
637,Recreation,8495.08833399781
637,Shelter,13008.698161191485
637,Wage,73044.82325997669
638,Food,4326.538705984042
638,Recreation,4714.461159196991
638,Shelter,12452.871747013718
638,Wage,44658.37685150661
639,Food,62.163322022248686
639,Wage,2863.0355740235877
640,Food,4604.599369681824
640,Recreation,6377.891254988538
640,RentAdjustment,854.0404406303531
640,Shelter,13666.140274498957
640,Wage,52792.119258779174
641,Food,68.14599858219624
641,Wage,2554.872898047687
642,Food,4086.547319022939
642,Recreation,3750.7325673201854
642,Shelter,12452.871747013718
642,Wage,44562.29975173219
643,Food,64.64198566249803
643,Wage,2698.2168040458823
644,Food,4079.5560770030183
644,Recreation,5633.480393308584
644,Shelter,12452.871747013718
644,Wage,43831.95334378394
645,Food,4245.982191573458
645,Recreation,5303.708806901258
645,Shelter,12452.871747013718
645,Wage,87208.79289078427
646,Food,4528.334502711802
646,Recreation,7058.873852649446
646,Shelter,16294.171416919027
646,Wage,58449.541773455196
647,Food,73.116744023151
647,Wage,2559.726000989872
648,Food,6241.87205857453
648,Recreation,5473.3750044300195
648,Shelter,13008.698161191485
648,Wage,71749.61492185868
649,Food,4438.457678530475
649,Recreation,4946.2385827232865
649,Shelter,12476.649250079014
649,Wage,44495.594197770566
650,Food,4673.66018501163
650,Recreation,8896.494706874513
650,Shelter,21565.584894409934
650,Wage,77394.53696776347
651,Food,4347.68139087416
651,Recreation,4762.2722808279605
651,Shelter,12499.25115761712
651,Wage,44340.2111163191
652,Food,6397.9569276604525
652,Recreation,7084.17140789657
652,Shelter,16296.706754112396
652,Wage,49756.344076343164
653,Food,31.998246972280434
653,Wage,2352.0439322429047
654,Food,7578.586428812679
654,Recreation,6636.089751137066
654,Shelter,16759.519879543863
654,Wage,53624.14984478142
655,Food,46.87629718782848
655,Wage,2883.6584523009483
656,Food,4422.717785962699
656,Recreation,3831.1268589640545
656,Shelter,12499.25115761712
656,Wage,71400.59878532276
657,Food,63.23452013069329
657,Wage,2688.1330442708413
658,Food,53.091522693766066
658,Wage,2478.929289049177
659,Food,4649.834257364738
659,Recreation,9697.689971592572
659,Shelter,16253.106302784925
659,Wage,69409.56378854073
660,Food,3944.9617724998116
660,Recreation,7864.081959538364
660,Shelter,13053.096448431048
660,Wage,66241.69806647168
661,Food,4079.7324311677994
661,Recreation,3983.093320122896
661,Shelter,12502.517313293421
661,Wage,43816.07895618294
662,Food,4317.253051082293
662,Recreation,2941.2319360158353
662,Shelter,12545.963968135009
662,Wage,84688.23720968423
663,Food,63.14403627918282
663,Wage,2757.4775075846114
664,Food,4300.123685625825
664,Recreation,4332.292516384133
664,Shelter,12545.963968135009
664,Wage,43317.35625675001
665,Food,4393.428379389858
665,Recreation,8919.495600299393
665,Shelter,12547.976368297383
665,Wage,43188.47311391986
666,Food,4391.828703063907
666,Recreation,5604.976965538135
666,Shelter,12548.241916615721
666,Wage,70873.87522220601
667,Food,4454.799139697483
667,Recreation,6038.974296754586
667,Shelter,12548.241916615721
667,Wage,43125.363582019694
668,Food,64.55666988330894
668,Wage,2495.068102448431
669,Food,3975.213461638927
669,Recreation,4083.6561826228267
669,Shelter,12548.241916615721
669,Wage,42837.19689085479
670,Food,56.606804126889855
670,Wage,2366.8498669748574
671,Food,3756.908025903898
671,Recreation,5965.163871439524
671,Shelter,12579.110705249857
671,Wage,42521.11256525479
672,Food,4066.3636203390447
672,Recreation,5345.776673195192
672,Shelter,5984.967379731391
672,Wage,65428.00522833261
673,Food,4280.45129448758
673,Recreation,3964.8175186677927
673,Shelter,5995.723111843527
673,Wage,32824.79922309483
674,Food,4260.625525308969
674,Recreation,7910.631889532019
674,Shelter,6080.5738873948285
674,Wage,32618.117806651313
675,Food,6202.023799929966
675,Recreation,7738.319531289881
675,Shelter,6080.5738873948285
675,Wage,31560.684652365428
676,Food,4452.026095299569
676,Recreation,1146.8202573986594
676,Shelter,5995.723111843527
676,Wage,42446.375784206866
677,Food,4278.535281897858
677,Recreation,4906.386950525111
677,Shelter,5995.723111843527
677,Wage,42322.50889532416
678,Food,7522.372321920608
678,Recreation,8312.727302632828
678,Shelter,6654.212933375474
678,Wage,35929.95676635992
679,Food,4770.181415064884
679,Recreation,9393.141982488125
679,Shelter,6654.212933375474
679,Wage,33952.22410963185
680,Food,4162.253077854278
680,Recreation,6760.785440218796
680,Shelter,6030.380470871523
680,Wage,32524.217064692064
681,Food,6249.630536581734
681,Recreation,7887.905521812695
681,Shelter,6214.422998123648
681,Wage,31735.448322091732
682,Food,4132.661371350125
682,Recreation,8358.280658128346
682,Shelter,6214.422998123648
682,Wage,31315.583599017144
683,Food,4443.411156175587
683,Recreation,4931.42337910882
683,Shelter,6030.380470871523
683,Wage,86000.49483437733
684,Food,5807.992975802178
684,Recreation,4423.196379802696
684,Shelter,6214.422998123648
684,Wage,70913.0042925597
685,Food,3813.7841787032894
685,Recreation,8978.57831640995
685,Shelter,6214.422998123648
685,Wage,64113.185350356674
686,Food,3902.3749951526224
686,Recreation,10452.12008066946
686,Shelter,6405.636013450528
686,Wage,45581.99415041444
687,Food,4471.165108605731
687,Recreation,9019.158101930143
687,Shelter,7801.491025336763
687,Wage,28247.686424739546
688,Food,6144.399967867909
688,Recreation,5974.567495851016
688,Shelter,6290.9082042544
688,Wage,31241.54222233473
689,Food,5749.596596464887
689,Recreation,4886.252713588875
689,Shelter,6290.9082042544
689,Wage,61983.256700474194
690,Food,4207.669668800408
690,Recreation,6987.674986693358
690,Shelter,6290.9082042544
690,Wage,31515.534952069516
691,Food,6549.566861292003
691,Recreation,6463.339996839036
691,Shelter,6290.9082042544
691,Wage,68561.3559758992
692,Food,5715.066015748717
692,Recreation,5889.104109914531
692,Shelter,6348.272108852464
692,Wage,67988.1546391765
693,Food,4366.4407989053925
693,Recreation,6334.157183371566
693,Shelter,6348.272108852464
693,Wage,30846.509494640417
694,Food,6214.488692278645
694,Recreation,4890.949224535884
694,Shelter,6386.514711917841
694,Wage,30395.11917541185
695,Food,5861.15855832127
695,Recreation,4743.734809009598
695,Shelter,6386.514711917841
695,Wage,61903.77775738151
696,Food,6225.466268682238
696,Recreation,6412.639904353106
696,Shelter,6386.514711917841
696,Wage,59933.543701902796
697,Food,4341.142771515704
697,Recreation,11557.464543648597
697,Shelter,7419.064994683
697,Wage,28117.669651369866
698,Food,8203.279489517688
698,Recreation,57.95779081002365
698,RentAdjustment,695.1106845943831
698,Shelter,4402.36766909776
698,Wage,60046.585752794264
699,Food,4391.376280888016
699,Recreation,67.92165611260292
699,RentAdjustment,231.703561531461
699,Shelter,3938.960546034838
699,Wage,41708.642585600566
700,Food,4410.987270473193
700,Recreation,7057.737966292513
700,Shelter,7801.491025336763
700,Wage,29624.89143886458
701,Food,5985.789392259945
