participantId,venueId,venueType,count,distance
588,1801,Restaurant,321,3104.0025615222485
588,1345,Restaurant,289,995.4083139515564
588,1344,Pub,109,1393.120045967409
588,1343,Pub,95,1717.1778633968477
588,1342,Pub,129,261.574051409567
588,899,Restaurant,4,889.3024414691256
588,893,Pub,110,1852.4067033079968
588,449,Restaurant,4,2175.015218198638
588,448,Restaurant,8,1378.4654622103917
588,442,Pub,103,1843.590116394085
588,895,Restaurant,14,1872.727871729249
59,1800,Pub,99,1290.9918972838375
59,1805,Restaurant,2,1586.8420239150855
59,1802,Restaurant,6,1557.2180419609856
59,1801,Restaurant,272,771.5438304216854
59,1799,Pub,105,1410.8985731052062
59,448,Restaurant,3,3693.602763692454
59,1344,Pub,67,3270.9412097430663
59,1342,Pub,53,2548.222196151348
59,899,Restaurant,6,2412.25404293073
59,895,Restaurant,1,2507.030941139272
59,1798,Pub,91,746.9669604962702
590,1801,Restaurant,1,1544.6016953149176
590,1799,Pub,48,2038.318341356361
590,1798,Pub,33,1511.0582208589356
590,1800,Pub,33,2009.951535179864
590,1344,Pub,32,2518.081442183534
590,1342,Pub,255,1781.3903469507177
590,448,Restaurant,341,2923.2151415011253
590,1345,Restaurant,121,699.4708843410049
591,1342,Pub,6,4374.728956483721
591,1344,Pub,3,4933.614303734039
591,1798,Pub,6,1139.7187666960997
591,1799,Pub,6,766.3052648428745
591,1800,Pub,115,593.2425934183283
591,1802,Restaurant,139,350.2349679196496
591,1805,Restaurant,322,1175.95230977941
592,1801,Restaurant,4,1407.923995441501
592,1805,Restaurant,442,279.4014301595055
592,1802,Restaurant,2,1000.0269771157826
592,1799,Pub,26,369.6265352827928
592,1800,Pub,20,766.589659517549
592,1344,Pub,13,4305.850522204672
592,1798,Pub,33,1228.4858540157395
592,1342,Pub,162,3930.6386389298254
592,899,Restaurant,1,3520.215113201846
592,448,Restaurant,23,5003.179238714772
593,1805,Restaurant,605,262.84310083694146
593,1802,Restaurant,1,997.2446457278436
593,1801,Restaurant,16,1391.819114035784
593,1800,Pub,63,756.749938900465
593,1799,Pub,61,355.6935203630421
593,1798,Pub,66,1211.3814881277754
593,1344,Pub,34,4285.152645939763
593,1342,Pub,305,3908.155536423607
593,899,Restaurant,8,3498.747703374513
593,448,Restaurant,62,4981.14832693407
594,1805,Restaurant,231,253.65060051470792
594,1802,Restaurant,3,1041.1382611114632
594,1801,Restaurant,44,1437.4137638034426
594,1800,Pub,27,803.9632362003177
594,1799,Pub,25,402.6671077853573
594,1344,Pub,65,4288.654133594167
594,1342,Pub,13,3923.944509467913
594,899,Restaurant,15,3506.489853949743
594,448,Restaurant,3,4992.661172784067
594,1798,Pub,294,1256.1069524381078
596,1800,Pub,31,823.0895022453745
596,1342,Pub,35,2961.8201629334803
596,1344,Pub,106,3582.141428361013
596,1798,Pub,348,405.6110188635552
596,1799,Pub,51,912.8468601080734
596,1801,Restaurant,250,550.630316808653
597,1800,Pub,13,1920.2546667423812
597,1801,Restaurant,326,1463.6019546059758
597,1799,Pub,268,1948.060420683713
597,1803,Restaurant,8,1834.9041456234463
597,1805,Restaurant,32,1988.4605921937496
597,1802,Restaurant,1,2219.9182580061206
597,1798,Pub,24,1425.4625863506076
597,448,Restaurant,4,3008.9506044641685
597,1345,Restaurant,306,787.3627534864011
597,1344,Pub,13,2588.3430678646573
597,1342,Pub,26,1868.682281194996
597,899,Restaurant,2,1730.1825158425745
597,895,Restaurant,1,1954.9579460809211
597,1348,Restaurant,2,1541.411424095861
598,1801,Restaurant,322,3400.846274241016
598,1344,Pub,31,1408.9186908515794
598,899,Restaurant,2,1173.662166183802
598,897,Restaurant,126,459.0109737256852
598,1343,Pub,32,1114.4667692123587
598,894,Pub,27,250.7899589738853
598,893,Pub,133,255.33037373716508
598,892,Pub,127,204.0651179755815
598,895,Restaurant,21,241.0407642302862
6,442,Pub,76,1112.4480825946491
6,443,Pub,339,1094.0533579013384
6,444,Pub,171,2527.258115080824
6,449,Restaurant,199,855.0720870849204
6,1342,Pub,61,2715.395114596725
6,1344,Pub,54,2112.331493609907
60,899,Restaurant,7,3937.470753960708
60,1344,Pub,40,3101.5079793688037
60,1342,Pub,187,4156.3716108378685
60,449,Restaurant,333,2850.0778511329213
60,442,Pub,178,2845.0197069853944
60,446,Restaurant,261,860.9763791350367
60,443,Pub,32,3220.518496382519
60,448,Restaurant,26,3279.890377494515
60,444,Pub,118,554.2404447544509
600,1805,Restaurant,2,1542.8538211639711
600,1803,Restaurant,2,651.1066012849753
600,1801,Restaurant,599,288.0286334357451
600,1800,Pub,170,969.303168169544
600,1799,Pub,150,1225.4123706996857
600,1798,Pub,138,372.4068854832521
600,1802,Restaurant,9,1148.8064539208126
600,1348,Restaurant,4,2366.6794458316363
600,1344,Pub,96,3788.284009633381
600,1342,Pub,60,3037.8333154934166
600,899,Restaurant,3,2929.548491920621
600,898,Restaurant,1,2507.5833099170422
600,448,Restaurant,12,4186.465049391247
600,1349,Restaurant,1,2519.628645162329
601,1801,Restaurant,12,1573.0318224550294
601,1800,Pub,40,2048.529703586036
601,1799,Pub,60,2081.518250227564
601,1798,Pub,290,1544.007968071315
601,1342,Pub,82,1747.5531960143103
601,1344,Pub,43,2500.447353363125
601,448,Restaurant,19,2891.1827838587083
601,1345,Restaurant,239,653.7411209048727
606,1800,Pub,263,2142.5395238242686
606,1805,Restaurant,1,2205.492148443567
606,1799,Pub,31,2173.050418549664
606,1345,Restaurant,299,568.0985607038141
606,1344,Pub,30,2420.9912777502573
606,1342,Pub,36,1654.4073959046252
606,1798,Pub,39,1637.1725352981582
607,1803,Restaurant,32,814.8391464938112
607,1805,Restaurant,25,1711.7771388805145
607,1801,Restaurant,197,532.3224278991639
607,1800,Pub,49,1205.7896204614322
607,1799,Pub,344,1433.5870066290315
607,1802,Restaurant,4,1394.9677218955126
607,1346,Restaurant,298,2001.482147921109
607,1344,Pub,22,3609.458160501901
607,1342,Pub,26,2821.533219960956
607,899,Restaurant,5,2751.8008796015183
607,448,Restaurant,3,3970.7575927850994
607,1798,Pub,43,607.5043917029398
608,1802,Restaurant,1,1393.4243593989318
608,448,Restaurant,19,3988.161510260916
608,1342,Pub,92,2838.9895168099697
608,1344,Pub,43,3633.033218573704
608,1348,Restaurant,4,2125.3262419993634
608,1798,Pub,93,613.4388837488165
608,1799,Pub,71,1447.4063369840885
608,1800,Pub,225,1211.8894103445475
608,1801,Restaurant,238,528.2694696765277
609,899,Restaurant,1,1163.409036709916
609,897,Restaurant,130,464.6915323854845
609,1343,Pub,28,1127.0513294980674
609,1344,Pub,18,1415.4415641165267
609,894,Pub,34,224.58680330221893
609,893,Pub,114,231.7941044236329
609,445,Restaurant,322,2796.559658254314
609,895,Restaurant,18,216.8506288765104
609,892,Pub,118,188.09689629989472
61,1344,Pub,190,2068.956111282885
61,1342,Pub,53,3071.900508452009
61,899,Restaurant,30,2395.413222449914
61,449,Restaurant,10,3353.0059483992627
61,448,Restaurant,12,3052.474442708893
61,898,Restaurant,2,2203.780272572164
61,446,Restaurant,26,2057.3858121056323
61,444,Pub,68,2496.1671481745366
61,443,Pub,39,3869.9501859605048
61,442,Pub,58,2980.649047901279
61,447,Restaurant,487,1971.83486590397
610,1342,Pub,37,253.10233445701
610,1345,Restaurant,273,1168.6482112204133
610,1344,Pub,31,1384.0669251436825
610,1343,Pub,167,1741.9118023984813
610,899,Restaurant,5,1006.2223835581106
610,442,Pub,182,1699.3703647334848
610,449,Restaurant,24,2009.645939913628
610,448,Restaurant,330,1224.875736310452
610,443,Pub,28,2179.89202148845
610,895,Restaurant,27,2013.18858107796
612,895,Restaurant,4,241.0407642302862
612,1343,Pub,18,1114.4667692123587
612,897,Restaurant,132,459.0109737256852
612,1344,Pub,181,1408.9186908515794
612,894,Pub,46,250.7899589738853
612,892,Pub,16,204.0651179755815
612,448,Restaurant,10,2433.4130870289337
612,893,Pub,20,255.33037373716508
613,442,Pub,103,1694.0057521648434
613,443,Pub,133,2199.1884737454066
613,448,Restaurant,20,1223.3862373438244
613,895,Restaurant,249,1951.1964111560533
613,1342,Pub,119,196.00559474751503
613,1343,Pub,99,1689.05959764848
613,1344,Pub,109,1336.9261813964872
613,1345,Restaurant,184,1157.069471099041
613,1349,Restaurant,2,1085.4989652445531
614,1805,Restaurant,323,3903.192255483161
614,1344,Pub,26,1810.386538812892
614,1343,Pub,23,1383.2454440075846
614,899,Restaurant,3,2072.924099177014
614,893,Pub,145,1390.0676059181687
614,895,Restaurant,40,1377.870114631516
614,894,Pub,44,1385.8450707210109
614,892,Pub,173,1309.7359947082962
614,897,Restaurant,112,1034.561370093413
616,1799,Pub,189,1456.9592663513408
616,1803,Restaurant,20,2856.054119480633
616,1805,Restaurant,309,1053.494848158021
616,1801,Restaurant,4,2467.859785844581
616,1800,Pub,66,1861.042318491652
616,1798,Pub,55,2276.871670323997
616,1802,Restaurant,1,2067.616766432125
616,1347,Restaurant,322,3404.1343747745764
616,448,Restaurant,3,5323.824140183328
616,895,Restaurant,1,3105.504030441117
616,1349,Restaurant,1,3440.246790402953
616,1342,Pub,34,4368.740685733493
616,1344,Pub,127,4466.7377524659205
616,899,Restaurant,7,3801.183516041884
618,1805,Restaurant,4,1712.8754414314851
618,1802,Restaurant,6,675.7513001566023
618,1801,Restaurant,50,634.3949701517267
618,1800,Pub,67,835.4758272405026
618,1799,Pub,59,1249.2625911004827
618,1803,Restaurant,255,355.38088848136147
618,1344,Pub,50,4664.723733678533
618,1342,Pub,50,3912.571947057839
618,899,Restaurant,10,3806.292260729012
618,448,Restaurant,15,5061.780106163173
618,1798,Pub,281,750.6366842931346
619,1803,Restaurant,127,398.1758320704769
619,1801,Restaurant,1,669.3655994810895
619,1800,Pub,38,832.3697594807661
619,1799,Pub,44,1246.5351439212595
619,1798,Pub,171,778.6009669014944
619,1342,Pub,25,3953.608415777942
619,448,Restaurant,6,5102.7872011027175
619,1344,Pub,21,4701.812600839524
62,899,Restaurant,3,2422.0999404883087
62,1344,Pub,39,2095.292074996916
62,1342,Pub,166,3098.856365063172
62,449,Restaurant,323,3375.204505778975
62,448,Restaurant,17,3077.60944808453
62,446,Restaurant,2,2054.591872772516
62,444,Pub,46,2492.691688631336
62,443,Pub,47,3892.356306683209
62,442,Pub,45,3003.949005495253
62,447,Restaurant,116,1974.804593966392
620,1344,Pub,32,467.3356142286264
620,1343,Pub,44,506.2144162278589
620,1342,Pub,394,1579.6583039709076
620,899,Restaurant,691,1315.3627080547162
620,895,Restaurant,24,1670.5311013973248
620,894,Pub,35,1746.2343526971113
620,892,Pub,26,1561.9090847676482
620,448,Restaurant,82,1160.0147928398776
622,1349,Restaurant,16,1122.104226169422
622,1344,Pub,291,1003.832001843532
622,1343,Pub,42,1387.9522413551404
622,1342,Pub,62,252.01563423107572
622,899,Restaurant,3,843.4363318861155
622,443,Pub,39,1946.959101648589
622,449,Restaurant,5,1703.4023382147038
622,448,Restaurant,691,898.5395602182969
622,442,Pub,39,1351.4159805116665
622,895,Restaurant,4,1850.6788404207816
623,1802,Restaurant,33,615.6816962953861
623,1803,Restaurant,9,748.5973202383128
623,1800,Pub,219,923.2051727385192
623,1805,Restaurant,4,1787.7867064069544
623,1804,Restaurant,292,213.7715117072173
623,1799,Pub,49,1314.7251672437694
623,1801,Restaurant,331,995.6365780862463
623,1349,Restaurant,1,3751.6389543766354
623,1798,Pub,57,1067.639986657308
623,1344,Pub,31,5025.4685671580055
623,1342,Pub,55,4301.421717161954
623,899,Restaurant,6,4168.66052043496
623,448,Restaurant,14,5450.186394887666
624,1349,Restaurant,21,848.2165100492003
624,1344,Pub,144,444.7323675777253
624,1343,Pub,152,548.8043234289909
624,899,Restaurant,583,456.9087598345875
624,898,Restaurant,20,1181.399782319269
624,895,Restaurant,79,1027.918597606275
624,894,Pub,95,1107.034783883979
624,893,Pub,85,1010.9548073973508
624,892,Pub,76,946.9670874389634
625,1805,Restaurant,15,1742.960870376478
625,1804,Restaurant,275,256.2705681553878
625,1803,Restaurant,9,695.7071385579894
625,1802,Restaurant,17,579.0809893211
625,1801,Restaurant,36,930.1819121257377
625,1800,Pub,97,872.4656837860293
625,448,Restaurant,27,5385.756583074129
625,1798,Pub,220,1001.9885730410182
625,1344,Pub,45,4959.638452047933
625,1342,Pub,98,4237.090181866197
625,899,Restaurant,330,4102.853475277083
625,1799,Pub,111,1269.2745886144037
626,1344,Pub,29,562.3677829991744
626,1343,Pub,40,924.9044066086768
626,1342,Pub,231,586.2542586576044
626,899,Restaurant,5,579.1321213287583
626,448,Restaurant,798,944.0685640435436
626,449,Restaurant,20,1707.280025284398
626,443,Pub,58,2056.980177444972
626,442,Pub,110,1289.5675725533422
626,895,Restaurant,6,1490.9210620392444
627,1805,Restaurant,322,1788.557436668743
627,1802,Restaurant,14,623.6545841001175
627,1801,Restaurant,2,958.5696990518207
627,1800,Pub,165,917.9044220291516
627,1799,Pub,9,1314.8807766372008
627,1804,Restaurant,114,260.3472403892408
627,1344,Pub,10,4990.6438560492825
627,1342,Pub,12,4261.067985034745
627,899,Restaurant,2,4133.452320869446
627,448,Restaurant,1,5409.986983630856
627,1798,Pub,20,1036.537174326677
63,1344,Pub,10,2613.3747856088376
63,1343,Pub,152,3008.9521337139945
63,1342,Pub,26,2384.3678009026416
63,895,Restaurant,20,3919.40250889642
63,448,Restaurant,5,1558.3904178000766
63,447,Restaurant,320,3766.2689149672033
63,443,Pub,27,751.34784542376
63,442,Pub,273,1550.9890539983458
63,449,Restaurant,227,1239.2123085583326
630,1343,Pub,254,1741.9118023984813
630,1345,Restaurant,119,1168.6482112204133
630,1344,Pub,33,1384.0669251436825
630,1342,Pub,55,253.10233445701
630,1801,Restaurant,321,3288.658277717612
630,448,Restaurant,3,1224.875736310452
630,443,Pub,26,2179.89202148845
630,442,Pub,255,1699.3703647334848
630,449,Restaurant,1,2009.645939913628
631,1805,Restaurant,4,1754.7570720123058
631,1804,Restaurant,282,268.39549336965115
631,1802,Restaurant,4,592.8929383037531
631,1801,Restaurant,5,927.8189947926916
631,1800,Pub,96,882.8414371137601
631,899,Restaurant,8,4101.664393912128
631,1798,Pub,130,1002.766726004168
631,1344,Pub,45,4958.654460653779
631,1342,Pub,63,4232.943102154276
631,1799,Pub,109,1280.9910451736416
631,448,Restaurant,3,5381.722915170112
632,1805,Restaurant,5,1787.7867064069544
632,1804,Restaurant,98,213.7715117072173
632,1801,Restaurant,6,995.6365780862463
632,1800,Pub,44,923.2051727385192
632,1799,Pub,202,1314.7251672437694
632,1802,Restaurant,3,615.6816962953861
632,1344,Pub,180,5025.4685671580055
632,1342,Pub,32,4301.421717161954
632,899,Restaurant,16,4168.66052043496
632,449,Restaurant,322,6254.456690603791
632,448,Restaurant,6,5450.186394887666
632,1798,Pub,52,1067.639986657308
633,1805,Restaurant,321,2611.20751052866
633,1344,Pub,36,1867.120898752459
633,1343,Pub,30,1580.81580003655
633,899,Restaurant,6,1516.5336963025816
633,895,Restaurant,37,506.9714518617781
633,894,Pub,21,433.5834683368015
633,893,Pub,171,526.2022841960588
633,892,Pub,161,578.1249479569591
633,897,Restaurant,110,295.715526766044
635,1344,Pub,262,2495.836018332132
635,1805,Restaurant,1,3339.8040095644646
635,1348,Restaurant,297,187.32306021600183
635,1343,Pub,33,2784.6792961285105
635,893,Pub,37,2608.671029947127
635,895,Restaurant,1,2627.2449991183703
635,1342,Pub,48,1373.68367582753
635,892,Pub,26,2648.00922143398
635,448,Restaurant,1,2385.6544180256437
636,1344,Pub,61,2197.668285409442
636,1343,Pub,89,1831.0254457204776
636,899,Restaurant,10,2039.3414334806428
636,897,Restaurant,109,415.8383136454507
636,1803,Restaurant,322,4212.487082422388
636,894,Pub,58,984.865587700894
636,893,Pub,75,1057.6117622297274
636,892,Pub,82,1059.3799754529718
636,895,Restaurant,39,1037.396843618786
637,1348,Restaurant,431,207.6999444119918
637,1344,Pub,118,2509.337032687225
637,1343,Pub,26,2796.065649368521
637,1342,Pub,40,1389.3326756500012
637,893,Pub,270,2611.4163980608123
637,892,Pub,30,2651.589715114356
637,448,Restaurant,3,2405.0120144927064
637,895,Restaurant,30,2629.9216859926555
638,449,Restaurant,1,2018.2740746325485
638,1344,Pub,23,1797.5580258436523
638,1342,Pub,34,2898.5906710438144
638,1801,Restaurant,322,5729.5002620124615
638,448,Restaurant,7,2182.2813441903195
638,899,Restaurant,3,2617.458343621695
638,445,Restaurant,103,271.5974102833813
638,446,Restaurant,24,1029.376034646228
638,442,Pub,33,1836.823500684888
638,444,Pub,153,1323.160281959165
638,443,Pub,75,2504.231573529576
64,1342,Pub,53,3179.1957675454223
64,442,Pub,52,2582.854760166986
64,443,Pub,110,3383.171986190213
64,444,Pub,278,1559.353216049097
64,446,Restaurant,87,1117.1316357420424
64,447,Restaurant,600,1011.4401881522932
64,448,Restaurant,17,2800.4900821064043
64,449,Restaurant,40,2869.697373705178
64,899,Restaurant,5,2663.258427050861
64,1344,Pub,32,2039.78412637862
640,1343,Pub,45,1323.3182814682305
640,899,Restaurant,105,453.27746386791614
640,896,Restaurant,320,1665.670245050014
640,892,Pub,77,1426.7110362421788
640,894,Pub,146,1517.6592397873394
640,893,Pub,48,1434.34573395708
640,1344,Pub,51,1052.2463907360095
640,895,Restaurant,2,1454.6792116091397
640,1801,Restaurant,4,3135.57285117709
642,1344,Pub,24,3385.586698413482
642,1342,Pub,126,4532.138167975604
642,1802,Restaurant,322,7409.363966301217
642,449,Restaurant,14,3733.9085547830937
642,899,Restaurant,4,4095.3198329386328
642,446,Restaurant,107,749.1750786245121
642,448,Restaurant,26,3927.471333087739
642,444,Pub,47,784.2376237205834
642,443,Pub,27,4190.138243521473
642,442,Pub,57,3585.620652696101
644,1344,Pub,30,3385.586698413482
644,1342,Pub,252,4532.138167975604
644,899,Restaurant,3,4095.3198329386328
644,449,Restaurant,323,3733.9085547830937
644,448,Restaurant,15,3927.471333087739
644,446,Restaurant,122,749.1750786245121
644,444,Pub,56,784.2376237205834
644,443,Pub,20,4190.138243521473
644,442,Pub,29,3585.620652696101
645,1344,Pub,65,1755.2392000530324
645,1342,Pub,69,2849.358781395113
645,1801,Restaurant,322,5702.116050925835
645,899,Restaurant,5,2581.0561272008
645,449,Restaurant,5,1953.2119829668225
645,444,Pub,91,1374.5046895402231
645,446,Restaurant,5,1089.798412098209
645,445,Restaurant,101,307.96018507654605
645,443,Pub,141,2439.56372375652
645,442,Pub,81,1772.8064158398518
645,448,Restaurant,4,2121.170405210358
646,1805,Restaurant,2,627.5716568474938
646,1342,Pub,20,3111.396949227099
646,1344,Pub,15,3412.929582409001
646,1346,Restaurant,256,436.99605030399897
646,1798,Pub,32,1282.3053088270176
646,1799,Pub,475,924.8370923600232
646,1800,Pub,27,1230.5697983872233
648,1801,Restaurant,7,1931.5619490430445
648,1802,Restaurant,22,2695.346240138422
648,1805,Restaurant,4,2398.972569946172
648,1800,Pub,218,2392.511298214813
648,1803,Restaurant,1,2279.1078862304867
648,1798,Pub,53,1900.1451904867056
648,1799,Pub,43,2400.8359566909025
648,1348,Restaurant,1,1245.441458090692
648,1345,Restaurant,298,433.3043494903213
648,1344,Pub,38,2158.5166550643858
648,1342,Pub,75,1393.1129521676846
648,899,Restaurant,326,1309.3477470982575
648,448,Restaurant,13,2534.110862505121
649,1804,Restaurant,123,597.965884358574
649,1802,Restaurant,2,1108.7530330950965
649,1801,Restaurant,327,1738.0151320228636
649,1800,Pub,27,1476.4029156394304
649,1799,Pub,31,1779.8939969783416
649,1344,Pub,23,5748.306948067277
649,1342,Pub,166,5050.090152864822
649,899,Restaurant,4,4894.610816522568
649,448,Restaurant,15,6198.226451100456
649,1798,Pub,39,1785.446651539747
65,1342,Pub,45,4840.974378023224
65,1344,Pub,24,3730.5541632441073
65,448,Restaurant,9,4057.940829500776
65,442,Pub,32,3648.2154835630463
65,444,Pub,289,621.1380061522418
65,443,Pub,134,4083.705280160194
65,446,Restaurant,266,1014.7902457434698
650,1342,Pub,69,3143.3229996517102
650,1344,Pub,82,3784.153572030264
650,1798,Pub,120,203.50269659817604
650,1799,Pub,162,836.5313639280678
650,1800,Pub,140,664.983220168975
650,1801,Restaurant,235,373.454488940677
651,899,Restaurant,5,3554.3568646894305
651,1801,Restaurant,322,5841.48593517862
651,1344,Pub,48,3165.943001264165
651,1342,Pub,56,4216.741638852372
651,449,Restaurant,8,4242.231076229828
651,446,Restaurant,4,2033.7528381711345
651,447,Restaurant,126,2192.9260967106907
651,448,Restaurant,5,4078.468652944096
651,444,Pub,80,2385.9853747838115
651,443,Pub,99,4759.648450656245
651,442,Pub,61,3924.6221361570624
652,1344,Pub,46,2162.661635492801
652,1343,Pub,148,2095.5660994911696
652,899,Restaurant,2,1392.5044070760848
652,898,Restaurant,2,617.7195408371233
652,1347,Restaurant,322,965.936207058048
652,895,Restaurant,39,1088.624605255057
652,894,Pub,55,1056.1761334022112
652,893,Pub,134,1083.6586388800526
652,892,Pub,61,1188.7767465980571
652,896,Restaurant,309,525.874557088966
654,1349,Restaurant,6,1438.3620854650496
654,1344,Pub,66,1036.71765936695
654,1343,Pub,86,1457.0562220975653
654,1342,Pub,69,570.0299742333681
654,899,Restaurant,3,1120.9397560554837
654,895,Restaurant,17,2096.639167180221
654,448,Restaurant,790,594.2263879303457
654,443,Pub,353,1615.1164467139188
654,442,Pub,36,1067.5478824320678
654,449,Restaurant,41,1389.4998544981274
656,899,Restaurant,17,3590.570212076265
656,1801,Restaurant,323,5871.055740486461
656,1344,Pub,125,3202.3909623953514
656,1342,Pub,40,4253.292926398998
656,449,Restaurant,3,4275.585855055665
656,446,Restaurant,6,2049.8395012254664
656,447,Restaurant,110,2214.997452729021
656,442,Pub,39,3959.0182431756784
656,443,Pub,22,4792.846907195446
656,448,Restaurant,8,4114.05380501334
656,444,Pub,51,2397.9444216425795
659,892,Pub,295,1419.2813783341612
659,894,Pub,64,1597.8934803063178
659,899,Restaurant,236,993.6473316150324
659,1342,Pub,47,1228.4618395730658
659,1343,Pub,59,471.262556917708
659,1344,Pub,86,139.4091323567072
66,1342,Pub,39,3763.385659915853
66,1344,Pub,159,2659.3291913284584
66,448,Restaurant,1,3503.083606900248
66,447,Restaurant,190,1545.809807426038
66,444,Pub,405,1837.775671456472
66,443,Pub,29,4124.153783158171
66,442,Pub,46,3312.4318773860973
660,448,Restaurant,73,2362.9833097646565
660,892,Pub,74,2730.828699759738
660,893,Pub,62,2694.8899347684305
660,895,Restaurant,17,2713.72257381506
660,1342,Pub,302,1389.9273745583305
660,1343,Pub,46,2827.8662470206555
660,1344,Pub,44,2525.510861629112
660,1348,Restaurant,229,102.53847277926072
661,1343,Pub,36,1563.4431950926478
661,899,Restaurant,7,1830.321971796664
661,897,Restaurant,252,274.48030426743884
661,1344,Pub,28,1936.285137215196
661,895,Restaurant,46,862.6817063304228
661,893,Pub,111,881.9375071253495
661,892,Pub,90,861.4373738456212
661,449,Restaurant,4,3525.342736577991
661,894,Pub,33,825.247547597749
662,1804,Restaurant,124,470.81796807200345
662,1802,Restaurant,22,904.6485799745348
662,1801,Restaurant,1,1605.5502230221769
662,1799,Pub,5,1554.4212793854967
662,1800,Pub,173,1271.0632296937392
662,1344,Pub,3,5581.67868704195
662,1342,Pub,4,4915.947639453869
662,449,Restaurant,322,6867.17920831555
662,1798,Pub,20,1630.7650642285332
664,1800,Pub,223,1407.7760848438345
664,1804,Restaurant,120,546.2482571877215
664,1805,Restaurant,2,2139.721807483374
664,1802,Restaurant,28,1040.0406109357457
664,1801,Restaurant,3,1690.1115329066804
664,1799,Pub,21,1706.216361226957
664,449,Restaurant,322,6956.023034708779
664,1344,Pub,10,5691.881278512759
664,1342,Pub,11,5003.34766559418
664,899,Restaurant,2,4839.153690504148
664,448,Restaurant,1,6150.870748334102
664,1798,Pub,30,1731.1644345936186
665,1800,Pub,111,1646.4463619363248
665,1805,Restaurant,93,811.762027503205
665,1802,Restaurant,13,1877.183311571934
665,1801,Restaurant,346,2230.1632876374315
665,1799,Pub,107,1236.1203844633474
665,448,Restaurant,10,5123.698747221628
665,1344,Pub,77,4289.014892928724
665,1342,Pub,89,4149.776828196991
665,899,Restaurant,8,3601.278967220793
665,1798,Pub,200,2037.2612033067596
666,1344,Pub,209,1732.4244712182742
666,1343,Pub,36,1305.2749123477972
666,899,Restaurant,38,2003.0924005333227
666,897,Restaurant,91,1019.1344934122822
666,1801,Restaurant,322,4472.130459617474
666,894,Pub,66,1342.2053564403798
666,893,Pub,35,1341.9883996765266
666,892,Pub,32,1258.333129136082
666,895,Restaurant,25,1330.5420320850203
667,1344,Pub,76,1677.3783588308802
667,1343,Pub,31,1250.2444873134798
667,899,Restaurant,5,1972.844631773629
667,897,Restaurant,132,1054.228600430761
667,895,Restaurant,20,1333.681060891441
667,893,Pub,215,1344.2158059200167
667,892,Pub,27,1256.771304342814
667,447,Restaurant,323,2027.0214145910768
667,894,Pub,27,1349.5146209267602
669,899,Restaurant,9,2003.0924005333227
669,1344,Pub,33,1732.4244712182742
669,1343,Pub,110,1305.2749123477972
669,895,Restaurant,37,1330.5420320850203
669,897,Restaurant,107,1019.1344934122822
669,893,Pub,60,1341.9883996765266
669,892,Pub,25,1258.333129136082
669,446,Restaurant,322,2243.1032076290307
669,894,Pub,29,1342.2053564403798
67,1344,Pub,32,2402.7294911908025
67,1349,Restaurant,2,2972.034162449769
67,1343,Pub,39,2817.2980801751123
67,1342,Pub,20,2021.9738414517324
67,899,Restaurant,3,2677.248291498185
67,449,Restaurant,335,1281.722402348642
67,448,Restaurant,331,1354.0476008313522
67,443,Pub,195,908.5850838274227
67,442,Pub,22,1479.6283964951926
67,895,Restaurant,7,3641.668026195484
671,1799,Pub,122,1415.045811739775
671,1802,Restaurant,12,785.535046537884
671,1801,Restaurant,8,828.9997988548511
671,1800,Pub,143,1001.6946606665396
671,1798,Pub,83,952.6483846901946
671,448,Restaurant,1,5226.910763624362
671,1342,Pub,43,4077.918948877358
671,899,Restaurant,7,3991.139930323625
671,449,Restaurant,6,6028.590227016721
671,1803,Restaurant,261,465.2338163186605
671,1344,Pub,56,4849.853602031007
672,1801,Restaurant,21,1554.7518160070215
672,1798,Pub,35,1577.3288519258283
672,1800,Pub,22,2140.475244862303
672,1345,Restaurant,255,585.0481742583559
672,1799,Pub,268,2247.347777193016
672,1342,Pub,57,1810.8094759312864
672,448,Restaurant,6,2956.5870514895523
672,1344,Pub,35,2705.56243648972
672,899,Restaurant,1,1872.904784677983
673,1804,Restaurant,227,455.8663536992558
673,1805,Restaurant,6,1764.9045527029637
673,1803,Restaurant,1,1393.572537862742
673,1802,Restaurant,9,737.5724010271483
673,1800,Pub,44,1094.8208168233473
673,1801,Restaurant,10,1512.9753481042944
673,1798,Pub,42,1512.4711495484282
673,1344,Pub,22,5435.037975223149
673,1342,Pub,34,4803.86641605625
673,899,Restaurant,5,4589.711821562276
673,448,Restaurant,7,5945.34178628742
673,1799,Pub,251,1348.2911474415328
674,1344,Pub,126,1393.84035046091
674,1805,Restaurant,322,3372.7671420614247
674,1345,Restaurant,95,868.3463189696967
674,1343,Pub,21,1679.5349790763437
674,448,Restaurant,2,1516.086914570353
674,895,Restaurant,24,1721.0812626637353
674,893,Pub,264,1700.881368250657
674,892,Pub,13,1709.2650760945885
674,1342,Pub,29,366.8632818648054
675,1342,Pub,393,416.4055076776706
675,1345,Restaurant,309,1292.6467287913208
675,1344,Pub,45,1481.775397307471
675,1343,Pub,42,1861.3219525642771
675,1349,Restaurant,1,1338.6463467405704
675,899,Restaurant,329,1185.7092929894002
675,449,Restaurant,18,1927.500944763975
675,448,Restaurant,74,1170.009913111221
675,443,Pub,40,2057.3671722477907
675,442,Pub,40,1650.8962513018282
675,895,Restaurant,9,2198.1673190202064
